geoname_fips,count
22055,16083
22057,311
22059,9
22061,1615
22063,975
22065,3
22067,35
22069,242
22071,46408
22073,2042
22075,108
22077,22
22079,2149
22081,8
22083,22
22085,49
22087,11
22089,27
22091,8
22093,7
22095,532
22097,460
22099,14
22101,707
22103,7935
22105,4487
22107,1
22109,546
22111,214
22113,142
22115,366
22117,20
22119,12
22121,21
22123,6
22125,40
22127,2
23001,4037
23003,2061
23005,30630
23007,546
23009,2530
23011,6644
23013,1845
23015,1667
23017,2166
23019,11186
23021,349
23023,16
23025,1811
23027,504
23029,1137
23031,12125
24001,244
24003,53785
24005,52445
24009,697
24011,237
24013,1649
24015,1494
24017,1495
24019,1596
24021,2738
24023,67
24025,3387
24027,4322
24029,324
24031,34670
24033,23200
24035,1204
24037,3298
24039,21
24041,708
24043,5547
24045,3898
24047,1244
24510,96370
25001,1363
25003,5934
25005,2368
25007,44
25009,10043
25011,1091
25013,24031
25015,11875
25017,77419
25019,39
25021,202553
25023,3775
25025,237582
25027,38454
26001,14
26003,268
26005,3469
26007,823
26009,438
26011,47
26013,408
26015,1637
26017,5871
26019,6
26021,2601
26023,939
26025,2915
26027,157
26029,1897
26031,22
26033,829
26035,10
26037,337
26039,14
26041,965
26043,758
26045,384
26047,2017
26049,13896
26051,41
26053,59
26055,5313
26057,738
26059,978
26061,2260
26063,1056
26065,19293
26067,290
26069,540
26071,72
26073,4519
26075,823
26077,34514
26079,144
26081,11659
26083,1
26085,3
26087,461
26089,142
26091,1339
26093,2886
26095,2
26097,11
26099,8669
26101,658
26103,6326
26105,669
26107,2200
26109,193
26111,409
26113,16
26115,4715
26117,1171
26119,3
26121,7736
26123,228
26125,210563
26127,29
26129,233
26133,14
26135,1
26137,14
26139,5219
26141,46
26143,1179
26145,11337
26147,3404
26149,290
26151,40
26153,2
26155,562
26157,351
26159,885
26161,39304
26163,52588
26165,3433
27001,169
27003,5368
27005,203
27007,717
27009,164
27011,5
27013,6575
27015,1085
27017,541
27019,1345
27021,122
27023,19
27025,173
27027,1783
27029,41
27031,45
27033,118
27035,2166
27037,19600
27039,358
27041,649
27043,963
27045,161
27047,92
27049,788
27051,134
27053,127869
27055,335
27057,67
27059,873
27061,31
27063,31
27065,99
27067,833
27069,352
27071,29
27075,73
27077,2
27079,20
27083,736
27085,568
27087,14
27089,14
27091,1978
27093,50
27095,100
27097,71
27099,73
27101,27
27103,1505
27105,392
27107,146
27109,9389
27111,2524
27113,224
27115,180
27117,18
27119,393
27121,9
27123,37284
27127,20
27129,187
27131,7068
27133,1
27135,9
27137,9603
27139,4241
27141,1000
27143,5
27145,10629
27147,2689
27149,293
27151,19
27153,50
27155,3
27157,118
27159,237
27161,104
27163,7494
27165,55
27167,31
27169,2215
27171,4828
27173,204
28001,317
28003,184
28005,1
28007,10
28009,5
28011,113
28013,34
28015,1
28017,8
28019,56
28021,3
28023,25
28025,15
28027,40
28029,28
28031,17
28033,92
28035,1034
28037,215
28039,8
28041,166
28043,536
28045,72
28047,5576
28049,23846
28051,2
28053,49
28057,217
28059,1591
28061,8
28063,2
28065,1
28067,24
28069,10
28071,4497
28073,12
28075,118
28077,1
28079,13
28081,311
28083,61
28085,203
28087,1021
28089,3220
28091,13
28093,19
28095,71
28097,80
28099,46
28101,14
28103,3
28105,1391
28107,53
28109,31
28111,6
28113,19
28115,16
28117,5
28119,3
28121,257
28123,11
28125,1
28127,6
28129,2
28131,62
28133,34
28135,16
28137,11
28139,243
28141,3
28143,19
28145,35
28147,3
28149,324
28151,66
28153,30
28155,5
28157,3
28159,23
28161,26
28163,127
29001,2330
29003,120
29005,130
29007,533
29009,17
29011,11
29013,10
29015,5
29017,1
29019,12794
29021,2262
29023,135
29025,12
29027,365
29029,50
29031,2779
29033,19
29035,3
29037,233
29039,11
29041,36
29043,686
29045,6
29047,1733
29049,85
29051,505
29053,38
29055,2
29057,10
29059,74
29061,4
29065,8
29067,3
29069,200
29071,5507
29073,19
29075,10
29077,15416
29079,215
29081,40
29083,97
29085,3
29087,54
29089,16
29091,26
29095,46151
29097,1198
29099,1394
29101,1625
29103,119
29105,44
29107,138
29109,504
29111,27
29113,50
29115,7
29117,3
29119,92
29121,174
29123,6
29125,2
29127,445
29129,552
29131,23
29133,4
29135,192
29139,19
29141,3
29143,2067
29145,486
29147,13
29149,5
29151,19
29153,2
29155,39
29157,346
29159,440
29161,1685
29163,13
29165,119
29167,351
29169,233
29173,58
29175,189
29177,4
29179,35
29181,103
29183,13315
29185,4
29186,3
29187,782
29189,23572
29195,48
29199,1
29201,1177
29203,5
29205,2
29207,419
29209,41
29211,323
29213,718
29215,16
29217,150
29219,519
29221,11
29223,20
29225,55
29229,7
29510,81867
30001,58
30003,9
30007,3
30009,119
30013,1932
30015,16
30017,31
30019,422
30021,1
30023,35
30027,3
30029,3217
30031,3807
30035,221
30039,2
30041,658
30043,4
30047,152
30049,5521
30053,237
30055,841
30057,1
30061,4
30063,7211
30067,301
30073,1
30077,7
30079,2
30081,159
30083,1
30085,1
30087,11
30089,11
30091,3
30093,415
30095,2
30097,5
30099,637
30101,30
30105,506
30111,5099
31001,57
31011,1
31013,33
31015,43
31019,3720
31023,8
31025,27
31029,14
31031,6
31033,94
31035,41
31037,4
31039,47
31043,178
31045,344
31047,27
31051,1
31053,737
31055,46861
31057,48
31059,7
31065,278
31067,100
31077,4
31079,1881
31081,249
31089,10
31093,1
31095,266
31099,5
31101,49
31105,14
31107,2
31109,15439
31111,236
31119,702
31121,5
31123,1
31127,321
31131,1
31137,4
31139,20
31141,841
31145,37
31147,14
31151,168
31153,304
31155,4
31157,973
31159,428
31161,51
31163,5
31167,107
31169,1
31173,1
31177,1261
31179,27
31181,189
31185,272
32001,268
32003,66919
32005,838
32007,1313
32011,3
32013,99
32015,5
32017,16
32019,350
32021,45
32023,13216
32027,3
32031,18551
32033,34
32510,1884
33001,3776
33003,2176
33005,2204
33007,588
33009,6511
33011,11914
33013,11018
33015,11459
33017,5359
33019,31
34001,9867
34003,46115
34005,13724
34007,46390
34009,2920
34011,1586
34013,666777
34015,2417
34017,25425
34019,662
34021,22551
34023,42867
34025,11658
34027,55529
34029,29921
34031,15115
34033,368
34035,170509
34037,1542
34039,47723
34041,705
35001,40131
35003,1
35005,511
35006,51
35007,10
35009,1049
35011,1
35013,4214
35015,1063
35017,426
35019,100
35023,1
35025,1822
35027,435
35028,504
35029,12
35031,74
35033,25
35035,1098
35037,150
35039,798
35041,225
35043,2334
35045,487
35047,32
35049,4511
35051,320
35053,660
35055,360
35057,130
35059,71
35061,287
36001,27284
36003,1603
36005,2272
36007,10700
36009,1335
36011,1398
36013,5441
36015,2088
36017,5091
36019,3811
36021,1438
36023,2466
36025,797
36027,24165
36029,67762
36031,485
36033,1315
36035,2393
36037,1559
36039,1941
36041,1
36043,2092
36045,4414
36047,57004
36049,5
36051,3069
36053,4204
36055,70887
36057,1347
36059,56830
36061,23
36063,3407
36065,8283
36067,42500
36069,6140
36071,29661
36073,1425
36075,2896
36077,3222
36079,75
36081,81609
36083,10538
36085,11580
36087,1952
36089,4095
36091,7259
36093,5794
36095,1159
36097,205
36099,67
36101,3092
36103,56747
36105,2392
36107,175
36109,13813
36111,8480
36113,3703
36115,1001
36117,4679
36119,31780
36121,561
36123,301
37001,6815
37003,16
37005,5
37007,238
37009,1281
37011,8
37013,103
37015,19
37017,471
37019,4784
37021,9576
37023,1510
37025,9442
37027,221
37029,3
37031,1097
37033,18
37035,3901
37037,31978
37039,150
37041,54
37043,5
37045,1968
37047,517
37049,1435
37051,11565
37053,39
37055,564
37057,3269
37059,1208
37061,32
37063,31784
37065,86
37067,15129
37069,870
37071,5181
37073,1
37075,4
37077,922
37079,18
37081,19246
37083,494
37085,1442
37087,929
37089,214
37091,298
37093,1018
37095,2
37097,5128
37099,1343
37101,1201
37103,2
37105,1407
37107,360
37109,1305
37111,246
37113,673
37115,46
37117,722
37119,63878
37121,39
37123,11
37125,1554
37127,59548
37129,10095
37131,22
37133,5927
37135,13818
37137,178
37139,1457
37141,257
37143,26
37145,241
37147,3351
37149,64
37151,2710
37153,419
37155,2162
37157,944
37159,3059
37161,25
37163,912
37165,506
37167,2044
37169,615
37171,2426
37173,99
37175,1289
37177,2
37179,5998
37181,923
37183,359511
37185,227
37189,3775
37191,2372
37193,400
37195,2304
37197,1846
37199,154
38003,1
38015,6135
38017,11720
38019,339
38021,506
38031,421
38033,89
38035,1998
38039,4
38041,2
38043,220
38045,1
38049,11
38057,494
38059,11
38061,121
38067,11
38071,500
38073,59
38077,414
38085,9
38089,874
38093,90
38097,1
38099,555
38101,1824
38105,543
39001,233
39003,8418
39005,1135
39007,4898
39009,8463
39011,2416
39013,869
39015,237
39017,12680
39019,40
39021,872
39023,2926
39025,5112
39027,153
39029,1967
39031,309
39033,470
39035,90445
39037,1062
39039,1465
39041,5658
39043,150
39045,1399
39047,717
39049,104375
39051,617
39053,81
39055,3715
39057,6362
39059,729
39061,58032
39063,1708
39065,1505
39067,5
39069,505
39071,2049
39073,632
39075,443
39077,5094
39079,478
39081,979
39083,3088
39085,2773
39087,2765
39089,6610
39091,1070
39093,9055
39095,28559
39097,29
39099,10633
39101,6108
39103,2809
39105,14
39107,976
39109,4806
39111,50
39113,28201
39115,1
39117,310
39119,2515
39121,6
39123,617
39125,98
39127,574
39129,1033
39131,866
39133,6663
39135,952
39137,874
39139,13058
39141,3160
39143,2340
39145,3248
39147,1237
39149,1402
39151,12112
39153,39084
39155,5577
39157,2227
39159,2645
39161,450
39163,58
39165,5860
39167,934
39169,4269
39171,817
39173,5592
39175,479
40001,7
40005,11
40007,2
40009,683
40011,9
40013,555
40015,186
40017,68
40019,344
40021,1563
40023,18
40025,1
40027,1881
40029,4
40031,667
40033,6
40035,316
40037,1028
40039,127
40041,91
40043,10
40045,8
40047,49
40049,37
40051,40
40053,9
40055,2
40057,1
40059,1
40061,19
40063,24
40065,332
40067,4
40069,10
40071,1437
40073,2851
40075,5
40077,33
40079,116
40081,165
40083,12
40085,10
40087,174
40089,418
40091,4
40093,21
40095,3
40097,351
40099,305
40101,299
40103,21
40105,13
40107,23
40109,44945
40111,153
40113,147
40115,52
40117,19
40119,15713
40121,85
40123,675
40125,2171
40127,15
40129,6
40131,235
40133,103
40135,193
40137,414
40139,500
40141,12
40143,30773
40145,2
40147,18351
40149,23
40151,57
40153,99
41001,244
41003,10954
41005,4580
41007,418
41009,33
41011,2120
41013,378
41015,16
41017,5738
41019,1617
41021,26
41023,65
41025,3
41027,1227
41029,7143
41031,57
41033,1400
41035,1080
41037,28
41039,30312
41041,1233
41043,4700
41045,13
41047,16041
41049,14
41051,83618
41053,553
41057,458
41059,383
41061,414
41063,21
41065,535
41067,55833
41071,687
42001,1632
42003,138840
42005,2072
42007,720
42009,368
42011,5380
42013,3028
42015,778
42017,71259
42019,8164
42021,1466
42023,2
42025,3224
42027,20637
42029,9732
42031,831
42033,474
42035,885
42037,2071
42039,3177
42041,6295
42043,47969
42045,16496
42047,1758
42049,14586
42051,2150
42053,2
42055,1175
42057,4
42059,814
42061,228
42063,3911
42065,507
42067,14
42069,23323
42071,11076
42073,1685
42075,889
42077,9143
42079,14316
42081,9311
42083,119
42085,4161
42087,303
42089,5016
42091,39600
42093,77
42095,18425
42097,1445
42099,265
42101,216630
42103,1538
42105,2649
42107,3260
42109,53
42111,625
42115,535
42117,2833
42119,1900
42121,811
42123,230
42125,2821
42127,1150
42129,4964
42131,638
42133,4064
44001,503
44003,653
44005,877
44007,76521
44009,4499
45001,700
45003,1096
45005,1804
45007,4315
45009,7
45011,160
45013,6227
45015,1754
45017,2
45019,20215
45021,56
45023,1916
45025,431
45027,146
45029,787
45031,776
45033,78
45035,4073
45037,9
45039,1
45041,4001
45043,3671
45045,34046
45047,104
45049,9
45051,12537
45053,12
45055,444
45057,22
45059,773
45063,12677
45067,93
45069,15
45071,47
45073,579
45075,1442
45077,3018
45079,21429
45081,2
45083,8599
45085,1403
45087,8
45089,3305
45091,9650
46005,69
46009,4
46011,1258
46013,1381
46015,202
46019,1
46021,76
46023,2
46027,480
46029,409
46033,1
46035,373
46037,1
46039,461
46041,115
46045,1
46051,17
46059,4
46065,396
46067,1
46069,482
46073,1
46075,13
46077,1
46079,255
46081,526
46083,23
46085,14
46087,113
46093,17
46099,13185
46101,342
46103,3865
46105,231
46109,74
46111,199
46117,30
46121,1
46125,1
46127,133
46129,16
46135,608
47001,1036
47003,3083
47005,105
47007,426
47009,8829
47011,2611
47013,63
47015,10
47017,499
47019,15
47021,18
47023,21
47025,18
47029,156
47031,3826
47033,21
47035,654
47037,76665
47039,926
47041,487
47043,1832
47045,323
47047,24
47049,20
47051,2191
47053,629
47055,431
47057,9
47059,52
47061,5
47063,2345
47065,9260
47067,5
47069,284
47071,46
47073,110
47075,130
47077,11
47079,17
47081,301
47083,271
47085,19
47087,778
47089,30
47091,12
47093,24459
47095,18
47097,336
47099,260
47101,42
47103,56
47105,61
47107,42
47109,12
47111,386
47113,1990
47115,704
47117,771
47119,2618
47121,11
47123,276
47125,3954
47127,1
47129,343
47131,30
47133,91
47135,1
47137,1
47139,17
47141,3486
47143,64
47145,18
47147,93
47149,9489
47151,24
47155,257
47157,60913
47159,21
47161,2
47163,5838
47165,3193
47167,18
47169,6
47171,6
47173,2
47177,1306
47179,3643
47181,92
47183,203
47185,85
47187,6235
47189,3282
48001,19
48003,116
48005,105
48007,26
48009,63
48013,73
48015,99
48017,82
48019,19
48021,935
48023,2
48025,307
48027,8440
48029,86756
48031,5
48035,5
48037,2591
48039,8245
48041,11109
48043,241
48047,2
48049,113
48051,27
48053,1013
48055,174
48057,34
48059,2
48061,11711
48063,17
48065,4
48067,11
48069,3
48071,930
48073,54
48075,16
48077,3
48079,7
48083,46
48085,75058
48089,182
48091,3172
48093,140
48097,391
48099,900
48103,11
48105,2
48111,239
48113,325114
48115,15
48117,148
48121,11032
48123,33
48125,52
48127,16
48129,7
48131,3
48133,63
48135,4676
48137,53
48139,889
48141,27483
48143,201
48145,14
48147,154
48149,182
48151,3
48153,1
48157,12728
48159,13
48161,1807
48163,115
48165,146
48167,5399
48169,8
48171,914
48175,12
48177,743
48179,252
48181,2915
48183,6624
48185,17
48187,585
48189,5
48191,1
48193,8
48195,2
48197,12
48199,1261
48201,217426
48203,99
48209,11584
48211,20
48213,84
48215,15195
48217,63
48219,132
48221,1357
48223,155
48225,10
48227,1547
48229,17
48231,1658
48233,456
48235,1
48237,2
48239,155
48241,64
48243,42
48245,9074
48247,6
48249,748
48251,1549
48253,10
48255,31
48257,1171
48259,100
48265,1839
48267,7
48271,13
48273,304
48277,152
48279,3
48281,57
48283,12
48285,6
48287,74
48289,13
48291,305
48293,7
48299,18
48303,15335
48305,65
48307,68
48309,12027
48313,14
48317,119
48319,1
48321,158
48323,700
48325,41
48327,4
48329,3516
48331,55
48333,277
48335,6
48337,16
48339,8667
48341,3275
48343,40
48347,1530
48349,630
48351,2
48353,10
48355,11658
48357,5
48361,1111
48363,43
48365,62
48367,1287
48369,1
48371,146
48373,104
48375,4058
48377,18
48379,3
48381,385
48383,3
48387,3
48389,34
48391,15
48395,1558
48397,373
48399,26
48401,1614
48403,5
48405,2
48407,34
48409,1422
48411,1
48413,5
48415,5
48417,2
48419,19
48423,3141
48425,4
48427,544
48429,7
48435,15
48437,126
48439,47547
48441,4252
48445,55
48447,1
48449,65
48451,4358
48453,104797
48455,29
48457,2
48459,643
48461,10
48463,463
48465,833
48467,178
48469,4830
48471,1589
48473,451
48475,46
48477,771
48479,5291
48481,2007
48483,2
48485,4317
48487,204
48489,5
48491,12981
48493,76
48495,16
48497,49
48499,672
48501,14
48503,88
48505,122
48507,11
49003,275
49005,5566
49007,373
49009,2
49011,3633
49013,736
49015,728
49017,20
49019,497
49021,1618
49023,41
49025,14
49027,156
49029,1
49033,3
49035,111330
49037,24
49039,840
49041,220
49043,689
49045,336
49047,11
49049,25138
49051,456
49053,4074
49055,8
49057,13110
50001,3294
50003,169
50005,465
50007,21467
50009,1
50011,108
50013,8
50015,423
50017,49
50019,50
50021,310
50023,3619
50025,776
50027,1776
51001,90
51003,44
51005,1
51007,211
51009,342
51011,2
51013,9178
51015,87
51017,164
51019,16
51021,2
51023,53
51025,23
51027,159
51029,28231
51031,30
51033,28
51035,40
51036,4
51037,15
51041,925
51043,5
51045,57
51047,15053
51049,5
51051,10
51053,58
51057,3
51059,116940
51061,68
51063,569
51065,269
51067,54
51069,17
51071,348
51073,37
51075,13
