geoname_fips,count
25019,4
25021,47188
25023,740
25025,58349
25027,8381
26001,12
26003,60
26005,776
26007,160
26009,103
26011,3
26013,41
26015,363
26017,1205
26021,468
26023,222
26025,412
26027,69
26029,210
26031,5
26033,164
26035,2
26037,98
26039,7
26041,247
26043,116
26045,111
26047,544
26049,2861
26051,2
26053,24
26055,1400
26057,375
26059,127
26061,491
26063,117
26065,3924
26067,40
26069,191
26071,35
26073,1279
26075,173
26077,5707
26079,39
26081,2522
26085,2
26087,154
26089,130
26091,135
26093,697
26097,3
26099,1628
26101,175
26103,1418
26105,163
26107,387
26109,49
26111,74
26113,7
26115,1201
26117,381
26119,2
26121,2559
26123,65
26125,49712
26127,4
26129,28
26133,2
26135,1
26137,3
26139,1264
26141,16
26143,298
26145,2133
26147,435
26149,220
26155,181
26157,84
26159,167
26161,8493
26163,15208
26165,411
27001,61
27003,878
27005,34
27007,148
27009,68
27013,1283
27015,201
27017,216
27019,218
27021,40
27023,2
27025,59
27027,346
27029,3
27031,16
27033,59
27035,426
27037,4572
27039,77
27041,193
27043,174
27045,26
27047,41
27049,45
27051,41
27053,31618
27055,165
27057,4
27059,190
27061,1
27063,13
27065,2
27067,206
27069,57
27071,19
27075,48
27079,3
27083,205
27085,121
27087,5
27089,6
27091,528
27093,16
27095,11
27097,18
27099,15
27101,1
27103,291
27105,34
27107,30
27109,2134
27111,622
27113,76
27115,83
27117,10
27119,92
27121,3
27123,16087
27127,12
27129,122
27131,1375
27135,2
27137,2410
27139,1037
27141,93
27143,2
27145,2471
27147,689
27149,51
27151,5
27153,10
27155,1
27157,28
27159,51
27161,15
27163,1517
27165,15
27167,3
27169,641
27171,1092
27173,32
28001,79
28003,61
28005,1
28007,6
28009,1
28011,86
28013,5
28015,1
28017,4
28019,12
28021,2
28023,11
28025,6
28027,10
28029,4
28031,3
28033,28
28035,188
28037,68
28039,1
28041,73
28043,102
28045,10
28047,1209
28049,2597
28051,2
28053,14
28057,59
28059,352
28063,2
28067,11
28069,5
28071,1385
28073,5
28075,30
28077,1
28079,2
28081,72
28083,13
28085,109
28087,235
28089,1988
28091,6
28093,4
28095,22
28097,12
28099,19
28101,6
28103,1
28105,259
28107,15
28109,14
28111,2
28113,11
28115,6
28117,2
28121,50
28123,3
28125,1
28127,2
28131,9
28133,6
28135,2
28137,4
28139,31
28141,1
28143,6
28145,9
28149,60
28151,22
28153,2
28155,1
28157,2
28159,1
28161,9
28163,17
29001,362
29003,37
29005,40
29007,223
29009,11
29011,2
29013,4
29015,1
29017,1
29019,2815
29021,704
29023,37
29025,3
29027,276
29029,18
29031,714
29033,7
29037,37
29039,6
29041,17
29043,117
29045,1
29047,746
29049,33
29051,220
29053,16
29057,2
29059,11
29061,3
29065,4
29069,117
29071,1862
29073,3
29077,2489
29079,13
29081,12
29083,82
29085,1
29087,8
29089,2
29091,1
29095,13263
29097,404
29099,400
29101,579
29103,36
29107,31
29109,90
29113,6
29115,1
29117,1
29119,24
29121,71
29123,5
29125,1
29127,158
29129,126
29131,7
29133,1
29135,139
29139,14
29143,566
29145,96
29147,8
29151,6
29153,1
29155,15
29157,68
29159,82
29161,283
29163,8
29165,59
29167,65
29169,46
29173,35
29175,31
29177,2
29179,10
29181,14
29183,3299
29185,2
29186,3
29187,219
29189,6800
29195,37
29201,489
29203,4
29207,160
29209,3
29211,55
29213,234
29215,9
29217,102
29219,164
29221,4
29223,4
29225,28
29510,15719
30001,30
30003,1
30007,1
30009,19
30013,474
30015,2
30017,12
30019,169
30021,1
30023,20
30029,910
30031,1169
30035,32
30039,2
30041,217
30043,1
30047,65
30049,1439
30053,88
30055,275
30061,1
30063,1915
30067,81
30077,3
30079,1
30081,82
30087,7
30089,5
30091,1
30093,166
30099,241
30101,4
30105,69
30111,1592
31001,16
31011,1
31013,9
31015,24
31019,896
31025,1
31029,7
31031,4
31033,16
31035,3
31037,2
31039,13
31043,41
31045,221
31047,4
31053,172
31055,12293
31057,5
31059,7
31065,53
31067,17
31077,4
31079,457
31081,48
31089,3
31095,65
31101,18
31105,8
31107,1
31109,3763
31111,108
31119,196
31121,1
31127,75
31137,2
31141,173
31145,9
31147,11
31151,36
31153,58
31155,1
31157,209
31159,93
31161,25
31167,47
31169,1
31177,393
31179,2
31181,43
31185,50
32001,138
32003,15833
32005,282
32007,266
32011,1
32013,19
32015,3
32017,15
32019,171
32021,39
32023,2072
32027,2
32031,5729
32033,3
32510,635
33001,823
33003,578
33005,481
33007,89
33009,954
33011,2863
33013,1886
33015,2274
33017,978
33019,16
34001,4269
34003,11456
34005,7249
34007,12331
34009,669
34011,219
34013,153939
34015,391
34017,5326
34019,187
34021,6892
34023,12829
34025,2688
34027,10935
34029,10335
34031,3465
34033,73
34035,147590
34037,448
34039,15623
34041,188
35001,11738
35005,233
35006,15
35007,4
35009,252
35011,1
35013,798
35015,172
35017,170
35019,32
35025,400
35027,74
35028,36
35029,5
35031,20
35033,8
35035,257
35037,42
35039,259
35041,55
35043,930
35045,195
35047,13
35049,1701
35051,192
35053,144
35055,147
35057,27
35059,18
35061,59
36001,7031
36003,524
36005,839
36007,3198
36009,366
36011,412
36013,1294
36015,578
36017,1345
36019,822
36021,377
36023,594
36025,273
36027,5860
36029,13590
36031,128
36033,470
36035,625
36037,546
36039,519
36043,893
36045,1413
36047,21986
36049,2
36051,702
36053,939
36055,18305
36057,289
36059,13715
36061,6
36063,1286
36065,2326
36067,9524
36069,1358
36071,13001
36073,284
36075,825
36077,689
36079,30
36081,23779
36083,2680
36085,2881
36087,899
36089,1111
36091,2245
36093,1838
36095,223
36097,45
36099,24
36101,650
36103,11561
36105,670
36107,80
36109,3355
36111,2222
36113,1129
36115,211
36117,870
36119,7575
36121,126
36123,244
37001,1925
37003,2
37005,1
37007,48
37009,234
37011,4
37013,19
37017,92
37019,1053
37021,2667
37023,316
37025,2938
37027,107
37031,471
37033,1
37035,909
37037,6851
37039,29
37041,6
37043,1
37045,551
37047,242
37049,279
37051,4883
37053,17
37055,228
37057,805
37059,426
37061,4
37063,11079
37065,23
37067,4382
37069,122
37071,1355
37075,1
37077,180
37079,4
37081,5510
37083,85
37085,624
37087,289
37089,30
37091,64
37093,222
37097,1375
37099,348
37101,440
37103,2
37105,328
37107,103
37109,368
37111,85
37113,94
37115,5
37117,146
37119,19353
37121,13
37123,2
37125,402
37127,34025
37129,2290
37131,19
37133,1423
37135,3673
37137,47
37139,264
37141,118
37143,2
37145,86
37147,775
37149,22
37151,580
37153,159
37155,463
37157,414
37159,743
37161,3
37163,175
37165,90
37167,454
37169,88
37171,670
37173,35
37175,215
37177,1
37179,1778
37181,194
37183,279625
37185,16
37189,898
37191,689
37193,197
37195,420
37197,386
37199,64
38015,1780
38017,3738
38019,80
38021,78
38031,116
38033,34
38035,401
38039,3
38043,80
38049,10
38057,120
38059,3
38061,69
38071,100
38073,31
38077,94
38089,194
38093,52
38097,1
38099,61
38101,468
38105,132
39001,40
39003,2407
39005,398
39007,1061
39009,2672
39011,491
39013,300
39015,56
39017,3184
39019,8
39021,226
39023,848
39025,1203
39027,45
39029,676
39031,64
39033,154
39035,22957
39037,190
39039,308
39041,1265
39043,120
39045,374
39047,119
39049,24057
39051,225
39053,22
39055,642
39057,1432
39059,138
39061,12420
39063,412
39065,276
39069,154
39071,358
39073,108
39075,113
39077,2261
39079,142
39081,239
39083,522
39085,895
39087,753
39089,1458
39091,206
39093,1924
39095,7470
39097,13
39099,2156
39101,729
39103,865
39105,1
39107,287
39109,823
39111,2
39113,6402
39115,1
39117,106
39119,436
39123,148
39125,20
39127,179
39129,132
39131,206
39133,1297
39135,279
39137,154
39139,1707
39141,570
39143,437
39145,562
39147,304
39149,368
39151,2834
39153,13175
39155,1390
39157,417
39159,434
39161,101
39163,26
39165,1755
39167,150
39169,913
39171,194
39173,1489
39175,103
40001,3
40005,6
40009,142
40011,6
40013,188
40015,50
40017,27
40019,128
40021,189
40023,5
40025,1
40027,502
40029,3
40031,175
40033,3
40035,80
40037,246
40039,23
40041,22
40043,2
40045,6
40047,13
40049,10
40051,16
40053,4
40055,1
40057,1
40059,1
40061,9
40063,10
40065,117
40067,1
40069,2
40071,351
40073,531
40077,1
40079,23
40081,28
40083,8
40085,4
40087,30
40089,144
40091,1
40093,6
40095,1
40097,82
40099,78
40101,168
40103,11
40105,3
40107,7
40109,11259
40111,58
40113,75
40115,20
40117,3
40119,1367
40121,20
40123,195
40125,621
40127,1
40129,3
40131,63
40133,20
40135,32
40137,139
40139,150
40141,11
40143,8586
40145,1
40147,1562
40149,3
40151,20
40153,37
41001,59
41003,2927
41005,1769
41007,247
41009,12
41011,482
41013,110
41015,2
41017,1373
41019,524
41021,12
41023,25
41025,1
41027,170
41029,2043
41031,29
41033,406
41035,288
41037,15
41039,9191
41041,296
41043,448
41045,4
41047,3795
41049,9
41051,18727
41053,187
41057,130
41059,170
41061,97
41063,18
41065,204
41067,22591
41071,174
42001,325
42003,37385
42005,395
42007,118
42009,61
42011,1630
42013,815
42015,324
42017,22266
42019,2178
42021,348
42025,942
42027,4706
42029,2518
42031,115
42033,95
42035,323
42037,432
42039,765
42041,1282
42043,17849
42045,4442
42047,279
42049,3263
42051,483
42053,1
42055,318
42057,1
42059,92
42061,81
42063,823
42065,71
42067,9
42069,2484
42071,3857
42073,459
42075,142
42077,2265
42079,2704
42081,1968
42083,29
42085,1076
42087,100
42089,1417
42091,10638
42093,23
42095,4049
42097,264
42099,53
42101,59991
42103,536
42105,534
42107,684
42109,14
42111,127
42115,124
42117,644
42119,460
42121,125
42123,44
42125,504
42127,265
42129,890
42131,157
42133,1011
44001,189
44003,215
44005,173
44007,15132
44009,1017
45001,95
45003,474
45005,1407
45007,1029
45011,36
45013,1595
45015,689
45017,1
45019,5878
45021,10
45023,342
45025,141
45027,46
45029,126
45031,253
45033,29
45035,1270
45037,5
45041,762
45043,998
45045,8002
45047,19
45049,3
45051,3576
45053,3
45055,96
45057,5
45059,123
45063,3497
45067,31
45069,2
45071,9
45073,116
45075,501
45077,854
45079,3990
45081,1
45083,2045
45085,552
45087,3
45089,619
45091,2506
46005,18
46009,1
46011,313
46013,353
46015,39
46021,22
46023,2
46027,118
46029,115
46033,1
46035,114
46037,1
46039,103
46041,20
46051,4
46065,203
46067,1
46069,168
46075,3
46077,1
46079,56
46081,123
46083,9
46085,6
46087,25
46093,1
46099,5890
46101,28
46103,932
46105,43
46109,26
46111,45
46127,42
46135,127
47001,456
47003,670
47005,20
47007,171
47009,2336
47011,694
47013,23
47015,9
47017,145
47019,11
47021,7
47023,17
47025,12
47029,15
47031,806
47033,16
47035,100
47037,21291
47039,97
47041,176
47043,238
47045,62
47047,14
47049,8
47051,342
47053,220
47055,126
47057,4
47059,26
47061,5
47063,566
47065,2787
47067,3
47069,29
47071,13
47073,31
47075,24
47077,2
47079,8
47081,22
47083,75
47085,8
47087,397
47089,16
47091,3
47093,4847
47095,6
47097,30
47099,46
47101,11
47103,44
47105,35
